# tau_us,P_x
2.905000000000000249e+00,9.524236620443931045e-01
2.910000000000000142e+00,9.733414219503523368e-01
2.915000000000000036e+00,9.928399249078990740e-01
2.919999999999999929e+00,9.914170166206397461e-01
2.925000000000000266e+00,9.710073379091588297e-01
2.930000000000000160e+00,9.552681945934853314e-01
2.935000000000000053e+00,9.632612595710630110e-01
2.939999999999999947e+00,9.856806221479758046e-01
2.944999999999999840e+00,9.932328003088869428e-01
2.950000000000000178e+00,9.700073782977636228e-01
2.955000000000000071e+00,9.354236864187674971e-01
2.959999999999999964e+00,9.272476256092904157e-01
2.964999999999999858e+00,9.576301630072823201e-01
2.970000000000000195e+00,9.916437433746417840e-01
2.975000000000000089e+00,9.792005280109741250e-01
2.979999999999999982e+00,9.109629862559016633e-01
2.984999999999999876e+00,8.412537568414465428e-01
2.990000000000000213e+00,8.426093867749984145e-01
2.995000000000000107e+00,9.223897003854424348e-01
3.000000000000000000e+00,9.915188181363130404e-01
3.004999999999999893e+00,9.266703166697565219e-01
3.010000000000000231e+00,6.742976972524298285e-01
3.015000000000000124e+00,3.209459876385875043e-01
3.020000000000000018e+00,5.792129859295525041e-02
3.024999999999999911e+00,3.818118513038776252e-02
3.030000000000000249e+00,2.616479537287937362e-01
3.035000000000000142e+00,5.954177961785640516e-01
3.040000000000000036e+00,8.731784643992381856e-01
3.044999999999999929e+00,9.938053461444269487e-01
3.050000000000000266e+00,9.748994107409263421e-01
3.055000000000000160e+00,9.143740228183968588e-01
3.060000000000000053e+00,8.943792310097506970e-01
3.064999999999999947e+00,9.284109905376936034e-01
3.070000000000000284e+00,9.773460186526027327e-01
3.075000000000000178e+00,9.971332847411953360e-01
3.080000000000000071e+00,9.806044260718760341e-01
3.084999999999999964e+00,9.568878262601692164e-01
3.089999999999999858e+00,9.548823765377786321e-01
3.095000000000000195e+00,9.763462505273483583e-01
3.100000000000000089e+00,9.953399826085450597e-01
3.104999999999999982e+00,9.785484182862085323e-01
3.109999999999999876e+00,9.146824339943564475e-01
3.115000000000000213e+00,8.240581804375812780e-01
3.120000000000000107e+00,7.424352904124347230e-01
3.125000000000000000e+00,7.032620658928909751e-01
3.129999999999999893e+00,7.236673171042582453e-01
3.135000000000000231e+00,7.930670451994726866e-01
3.140000000000000124e+00,8.789783392958820940e-01
3.145000000000000018e+00,9.488177893884761627e-01
3.149999999999999911e+00,9.866498363763788193e-01
3.155000000000000249e+00,9.956830372193306022e-01
3.160000000000000142e+00,9.906873687433814801e-01
3.165000000000000036e+00,9.861471504671381894e-01
3.169999999999999929e+00,9.878030763201247622e-01
3.175000000000000266e+00,9.927922585941622025e-01
3.180000000000000160e+00,9.959729123434550857e-01
3.185000000000000053e+00,9.956480461107672930e-01
3.189999999999999947e+00,9.940738629324116227e-01
3.195000000000000284e+00,9.939565800187286637e-01
3.200000000000000178e+00,9.955353047223534091e-01
3.205000000000000071e+00,9.969609776992818251e-01
3.209999999999999964e+00,9.967804292688733359e-01
3.214999999999999858e+00,9.953899322857134857e-01
3.220000000000000195e+00,9.939329986224925140e-01
3.225000000000000089e+00,9.923636517556470027e-01
3.229999999999999982e+00,9.893340107706509734e-01
3.234999999999999876e+00,9.842161660077191065e-01
3.240000000000000213e+00,9.788286562213736053e-01
3.245000000000000107e+00,9.765853640316490836e-01
3.250000000000000000e+00,9.796750526925147584e-01
3.254999999999999893e+00,9.869228876806819262e-01
3.260000000000000231e+00,9.943179834195983169e-01
3.265000000000000124e+00,9.980104188987879432e-01
3.270000000000000018e+00,9.973231562977229459e-01
3.274999999999999911e+00,9.949634583335793536e-01
3.280000000000000249e+00,9.942724857282456696e-01
3.285000000000000142e+00,9.962368898778568571e-01
3.290000000000000036e+00,9.989266063150710195e-01
3.294999999999999929e+00,9.996255228384929303e-01
3.300000000000000266e+00,9.975678925272665198e-01
3.305000000000000160e+00,9.947079763744126613e-01
3.310000000000000053e+00,9.938317728205960933e-01
3.314999999999999947e+00,9.958526966530121260e-01
3.320000000000000284e+00,9.988636897994365160e-01
3.325000000000000178e+00,9.998721794554532583e-01
3.330000000000000071e+00,9.976567910892886193e-01
3.334999999999999964e+00,9.940610609848136159e-01
3.339999999999999858e+00,9.923988027759904629e-01
3.345000000000000195e+00,9.943321907642659330e-01
3.350000000000000089e+00,9.981118298977172953e-01
3.354999999999999982e+00,9.999705926988335936e-01
3.359999999999999876e+00,9.976058718031242112e-01
3.365000000000000213e+00,9.925945882843314472e-01
3.370000000000000107e+00,9.893027165518516464e-01
3.375000000000000000e+00,9.909470382197476113e-01
3.379999999999999893e+00,9.962416802610756239e-01
3.385000000000000231e+00,9.999182574881659846e-01
3.390000000000000124e+00,9.971897720020878042e-01
3.395000000000000018e+00,9.885426734393693016e-01
3.399999999999999911e+00,9.803896302463831480e-01
3.405000000000000249e+00,9.801727259927378588e-01
3.410000000000000142e+00,9.892052251909941862e-01
3.415000000000000036e+00,9.990355614150088215e-01
3.419999999999999929e+00,9.950944339707659125e-01
3.425000000000000266e+00,9.660748155116222202e-01
3.430000000000000160e+00,9.128920444223389552e-01
3.435000000000000053e+00,8.507825665341310906e-01
3.439999999999999947e+00,8.025082179250013770e-01
3.445000000000000284e+00,7.866290329733773845e-01
3.450000000000000178e+00,8.080792624753655451e-01
3.455000000000000071e+00,8.565689408378864833e-01
3.459999999999999964e+00,9.131047436397807804e-01
3.464999999999999858e+00,9.599945951561252855e-01
3.470000000000000195e+00,9.882710975978977741e-01
3.475000000000000089e+00,9.990249126066774732e-01
3.479999999999999982e+00,9.994131915208716022e-01
3.484999999999999876e+00,9.970034409733405933e-01
3.490000000000000213e+00,9.960571368023121153e-01
3.495000000000000107e+00,9.971084576217950080e-01
3.500000000000000000e+00,9.987806525568141414e-01
3.504999999999999893e+00,9.998175286801624928e-01
3.510000000000000231e+00,9.999761339135325722e-01
3.515000000000000124e+00,9.997342773750168554e-01
3.520000000000000018e+00,9.995913875873554399e-01
3.524999999999999911e+00,9.996824952310690016e-01
3.530000000000000249e+00,9.998629254003212896e-01
3.535000000000000142e+00,9.999768878746156942e-01
3.540000000000000036e+00,9.999994454371409214e-01
3.544999999999999929e+00,9.999895989016681641e-01
3.550000000000000266e+00,9.999901317123428557e-01
3.555000000000000160e+00,9.999979387401813913e-01
3.560000000000000053e+00,9.999998369585013647e-01
3.564999999999999947e+00,9.999987764458273531e-01
3.570000000000000284e+00,9.999995666713025200e-01
3.575000000000000178e+00,9.999919303984929897e-01
3.580000000000000071e+00,9.999659306144224047e-01
3.584999999999999964e+00,9.999369234167221343e-01
3.589999999999999858e+00,9.999350870543795011e-01
3.595000000000000195e+00,9.999638161370419942e-01
3.600000000000000089e+00,9.999830907117781553e-01
3.604999999999999982e+00,9.999501243122311811e-01
3.609999999999999876e+00,9.998738803922775364e-01
3.615000000000000213e+00,9.998134518887605848e-01
3.620000000000000107e+00,9.998156904303541204e-01
3.625000000000000000e+00,9.998642878672681089e-01
3.629999999999999893e+00,9.998992044711434435e-01
3.635000000000000231e+00,9.998776282360622991e-01
3.640000000000000124e+00,9.998029586384453715e-01
3.645000000000000018e+00,9.997046703380529920e-01
3.649999999999999911e+00,9.996196131683064978e-01
3.655000000000000249e+00,9.995975682215892943e-01
3.660000000000000142e+00,9.996779764927774536e-01
3.665000000000000036e+00,9.998070427095264723e-01
3.669999999999999929e+00,9.997996443355702256e-01
3.675000000000000266e+00,9.994922016941780729e-01
3.680000000000000160e+00,9.990126091082512927e-01
3.685000000000000053e+00,9.988169907208169773e-01
3.689999999999999947e+00,9.992414621838401345e-01
3.695000000000000284e+00,9.998601094563683844e-01
3.700000000000000178e+00,9.993883515298638276e-01
3.705000000000000071e+00,9.965658796202450098e-01
3.709999999999999964e+00,9.914386350302064610e-01
3.714999999999999858e+00,9.857931849290881843e-01
3.720000000000000195e+00,9.821512086597619096e-01
3.725000000000000089e+00,9.820903293924541089e-01
3.729999999999999982e+00,9.852775339313715186e-01
3.734999999999999876e+00,9.899892645283807635e-01
3.740000000000000213e+00,9.944912154656972980e-01
3.745000000000000107e+00,9.977904411140129382e-01
3.750000000000000000e+00,9.993402577252262775e-01
3.754999999999999893e+00,9.988446216673098066e-01
3.760000000000000231e+00,9.968325506614796883e-01
3.765000000000000124e+00,9.950422480701177630e-01
3.770000000000000018e+00,9.953585969109994824e-01
3.774999999999999911e+00,9.977082426219532341e-01
3.780000000000000249e+00,9.993774081715327551e-01
3.785000000000000142e+00,9.975470443747702642e-01
3.790000000000000036e+00,9.929663390442062809e-01
3.794999999999999929e+00,9.901986389098353936e-01
3.800000000000000266e+00,9.927833637177461146e-01
3.805000000000000160e+00,9.979813046076627669e-01
3.810000000000000053e+00,9.981459487696254795e-01
3.814999999999999947e+00,9.893152984494630875e-01
3.820000000000000284e+00,9.781121521378339789e-01
3.825000000000000178e+00,9.768767276479368711e-01
3.830000000000000071e+00,9.887541526001442094e-01
3.834999999999999964e+00,9.988589075282447993e-01
3.839999999999999858e+00,9.858786999189662614e-01
3.845000000000000195e+00,9.475344974920312247e-01
3.850000000000000089e+00,9.131852051831910178e-01
3.854999999999999982e+00,9.208891716226187407e-01
3.859999999999999876e+00,9.703296300285821907e-01
3.865000000000000213e+00,9.975345914921773804e-01
3.870000000000000107e+00,9.086838794885967463e-01
3.875000000000000000e+00,6.599530758748771708e-01
3.879999999999999893e+00,3.213435458352580376e-01
3.885000000000000231e+00,5.739364974482996651e-02
3.890000000000000124e+00,2.024940065030855774e-02
3.895000000000000018e+00,2.369411504931003276e-01
3.899999999999999911e+00,5.856487648904851184e-01
3.905000000000000249e+00,8.801774851226078500e-01
3.910000000000000142e+00,9.981632524215251490e-01
3.915000000000000036e+00,9.552841592722050024e-01
3.919999999999999929e+00,8.675849530109602803e-01
3.925000000000000266e+00,8.419773044325686850e-01
3.930000000000000160e+00,8.966052041868848299e-01
3.935000000000000053e+00,9.708242658117103296e-01
3.939999999999999947e+00,9.986696930849769949e-01
3.945000000000000284e+00,9.716969216583406510e-01
3.950000000000000178e+00,9.353028063199090303e-01
3.955000000000000071e+00,9.334749271907165635e-01
3.959999999999999964e+00,9.659523687226665434e-01
3.965000000000000302e+00,9.959737907854299133e-01
3.970000000000000195e+00,9.932439273224951126e-01
3.975000000000000089e+00,9.659990200384114267e-01
3.979999999999999982e+00,9.479263069659946694e-01
3.984999999999999876e+00,9.595220007389078098e-01
3.990000000000000213e+00,9.878215906347135311e-01
3.995000000000000107e+00,9.975479539731431089e-01
4.000000000000000000e+00,9.631113041002554720e-01
4.004999999999999893e+00,8.919504383777222545e-01
4.009999999999999787e+00,8.100834080248044966e-01
4.014999999999999680e+00,7.401951861950621936e-01
4.020000000000000462e+00,7.054025596596334990e-01
4.025000000000000355e+00,7.237584805945662669e-01
4.030000000000000249e+00,7.874065389419532268e-01
4.035000000000000142e+00,8.697658433098387487e-01
4.040000000000000036e+00,9.451372270518634267e-01
4.044999999999999929e+00,9.908374599263805038e-01
4.049999999999999822e+00,9.964162617082790163e-01
4.054999999999999716e+00,9.774994013802104087e-01
4.060000000000000497e+00,9.627665968158390930e-01
4.065000000000000391e+00,9.680666355413092283e-01
4.070000000000000284e+00,9.864895223516321199e-01
4.075000000000000178e+00,9.985786132185978659e-01
4.080000000000000071e+00,9.935820430277979565e-01
4.084999999999999964e+00,9.803546331032186867e-01
4.089999999999999858e+00,9.753342532619452276e-01
4.094999999999999751e+00,9.839925825643847102e-01
4.099999999999999645e+00,9.961320180594532836e-01
4.105000000000000426e+00,9.982336308583985574e-01
4.110000000000000320e+00,9.891225257155242812e-01
4.115000000000000213e+00,9.804955008257435489e-01
4.120000000000000107e+00,9.825386476156494631e-01
4.125000000000000000e+00,9.925924526169283002e-01
4.129999999999999893e+00,9.988976743788806623e-01
4.134999999999999787e+00,9.945807672124832299e-01
4.139999999999999680e+00,9.854678070986895300e-01
4.145000000000000462e+00,9.823460506452252883e-01
4.150000000000000355e+00,9.877709384279211857e-01
4.155000000000000249e+00,9.930860847874576347e-01
4.160000000000000142e+00,9.889123268209929485e-01
4.165000000000000036e+00,9.769022965289864135e-01
4.169999999999999929e+00,9.682869260928104183e-01
4.174999999999999822e+00,9.714085011518400758e-01
4.179999999999999716e+00,9.830975990277541765e-01
4.185000000000000497e+00,9.923502013080978124e-01
4.190000000000000391e+00,9.921806730994121581e-01
4.195000000000000284e+00,9.868169059377007724e-01
4.200000000000000178e+00,9.855411020099281716e-01
4.205000000000000071e+00,9.912200631316991917e-01
4.209999999999999964e+00,9.975459081386846005e-01
4.214999999999999858e+00,9.971901838447794209e-01
4.219999999999999751e+00,9.908304852618362579e-01
4.224999999999999645e+00,9.863040633485029574e-01
4.230000000000000426e+00,9.890555380719877610e-01
4.235000000000000320e+00,9.957869647298066562e-01
4.240000000000000213e+00,9.985895285880372896e-01
4.245000000000000107e+00,9.943541764848882192e-01
4.250000000000000000e+00,9.883874651623015817e-01
4.254999999999999893e+00,9.878728593371717270e-01
4.259999999999999787e+00,9.933028149398173134e-01
4.264999999999999680e+00,9.981618824417076707e-01
4.270000000000000462e+00,9.967792784222186953e-01
4.275000000000000355e+00,9.910043836646216242e-01
4.280000000000000249e+00,9.878412881085475439e-01
4.285000000000000142e+00,9.909901421715476832e-01
4.290000000000000036e+00,9.966452752104248969e-01
4.294999999999999929e+00,9.982365462251656663e-01
4.299999999999999822e+00,9.941097160333471905e-01
4.304999999999999716e+00,9.891027885091276950e-01
4.310000000000000497e+00,9.883974082866802124e-01
4.315000000000000391e+00,9.914386668465635655e-01
4.320000000000000284e+00,9.932895062438107381e-01
4.325000000000000178e+00,9.912798659027155512e-01
4.330000000000000071e+00,9.884914971423750529e-01
4.334999999999999964e+00,9.896876969841990057e-01
4.339999999999999858e+00,9.948345477267992454e-01
4.344999999999999751e+00,9.985643053264676716e-01
4.350000000000000533e+00,9.965088556450903967e-01
4.355000000000000426e+00,9.908629251318833431e-01
4.360000000000000320e+00,9.881809261433353031e-01
4.365000000000000213e+00,9.916808428847156964e-01
4.370000000000000107e+00,9.973079635634221063e-01
4.375000000000000000e+00,9.984385327247871089e-01
4.379999999999999893e+00,9.937203867850515904e-01
4.384999999999999787e+00,9.887583795363469319e-01
4.389999999999999680e+00,9.894683711747191968e-01
4.395000000000000462e+00,9.949859908790944507e-01
4.400000000000000355e+00,9.987209736690537687e-01
4.405000000000000249e+00,9.962428478468958737e-01
4.410000000000000142e+00,9.905622382493248779e-01
4.415000000000000036e+00,9.884415413341053336e-01
4.419999999999999929e+00,9.920004920614267085e-01
4.424999999999999822e+00,9.958882041965398946e-01
4.429999999999999716e+00,9.937232109145379688e-01
4.435000000000000497e+00,9.861006347236305203e-01
4.440000000000000391e+00,9.804713341567130591e-01
4.445000000000000284e+00,9.828313440572467030e-01
4.450000000000000178e+00,9.908516396235548251e-01
4.455000000000000071e+00,9.963716865792247024e-01
4.459999999999999964e+00,9.944521992670275479e-01
4.464999999999999858e+00,9.887369343443694891e-01
4.469999999999999751e+00,9.867679024821804923e-01
4.475000000000000533e+00,9.908474949711582047e-01
4.480000000000000426e+00,9.956969364126982969e-01
4.485000000000000320e+00,9.952633495778617778e-01
4.490000000000000213e+00,9.900935739788275791e-01
4.495000000000000107e+00,9.866684210519687248e-01
