tau_us,P_x,baseline
0.906982421875,0.8938038501000933,0.9199689222415595
0.9120686848958334,0.8914822968122458,0.9198011343683719
0.9171549479166669,0.8886188526938772,0.9196340407136623
0.9222412109375,0.9135385770775954,0.9194675872558336
0.9273274739583334,0.8944879048292741,0.9193017196631368
0.9324137369791669,0.9051354782415005,0.9191363835445329
0.9375,0.8995104397501806,0.9189715242608444
0.9425862630208334,0.8991305946995357,0.9188070870328853
0.9476725260416669,0.8750408052937974,0.9186430168868581
0.9527587890625,0.9111378337948065,0.9184792586522009
0.9578450520833334,0.9183157567223296,0.9183157567223296
0.9629313151041669,0.9076929690811983,0.9181524554172455
0.968017578125,0.8864269363859634,0.9179893001745286
0.9731038411458334,0.9136090841813826,0.9178262363271636
0.9781901041666669,0.9176632088925117,0.9176632088925117
0.9832763671875,0.9175001628457625,0.9175001628457625
0.9883626302083334,0.8904324341053833,0.9173370455952001
0.9934488932291669,0.8570577918204357,0.9171738050466771
0.99853515625,0.90358998965962,0.9170103888369996
1.0036214192708337,0.9034583897935109,0.9168467440018137
1.0087076822916667,0.9166828174425617,0.9166828174425617
1.0137939453125,0.9165185559268023,0.9165185559268023
1.0188802083333337,0.9163539086998767,0.9163539086998767
1.0239664713541667,0.8670333367098758,0.9161888280497694
1.029052734375,0.9145742271552199,0.9160232669429361
1.0341389973958337,0.9158571778542779,0.9158571778542779
1.0392252604166667,0.9131944014498085,0.915690513244205
1.0443115234375,0.9155232282730685,0.9155232282730685
1.0493977864583337,0.9153552780762577,0.9153552780762577
1.0544840494791667,0.9151866186472596,0.9151866186472596
1.0595703125,0.9150172099296178,0.9150172099296178
1.0646565755208337,0.9148470168755063,0.9148470168755063
1.0697428385416667,0.9093533848747607,0.9146760071419683
1.0748291015625,0.9002527955222421,0.9145041515610381
1.0799153645833337,0.8932557271666706,0.9143314209115243
1.0850016276041667,0.8893336777405045,0.9141577858297217
1.090087890625,0.89269819797045,0.9139832167411683
1.0951741536458337,0.9138076838231608,0.9138076838231608
1.1002604166666667,0.913631157040146,0.913631157040146
1.1053466796875,0.91345360778666,0.91345360778666
1.1104329427083337,0.9132750119919323,0.9132750119919323
1.1155192057291667,0.9130953472335974,0.9130953472335974
1.12060546875,0.9129145930160693,0.9129145930160693
1.1256917317708337,0.8948001051983149,0.9127327297516447
1.1307779947916667,0.9125497409829526,0.9125497409829526
1.1358642578125,0.9123656100732955,0.9123656100732955
1.1409505208333337,0.9121803220243625,0.9121803220243625
1.1460367838541667,0.9119938640204851,0.9119938640204851
1.151123046875,0.9016167311022354,0.9118062270813181
1.1562093098958337,0.8609408136630935,0.91161740272665
1.1612955729166667,0.859892597182387,0.9114273823743744
