tau_us,P_x
1.4664713541666667,0.9566403855461264
1.4715576171875,0.9598543038040612
1.4766438802083337,1.0
1.4817301432291667,0.9687609000821739
1.48681640625,0.941014464683035
1.4919026692708337,0.9596492311472309
1.4969889322916667,0.9853000378187782
1.5020751953125,1.0
1.5071614583333337,0.991841605399517
1.5122477213541667,0.9619700811624675
1.517333984375,0.9392615892901861
1.5224202473958337,0.8735603696904553
1.5275065104166667,0.985331637752192
1.5325927734375,1.0
1.5376790364583337,1.0
1.5427652994791667,1.0
1.5478515625,0.9880295649057229
1.5529378255208337,0.9502738957301167
1.5580240885416667,1.0
1.5631103515625,0.9767366651039194
1.5681966145833337,1.0
1.5732828776041667,0.9642561107340194
1.578369140625,1.0
1.5834554036458337,0.9903963323291907
1.5885416666666667,1.0
1.5936279296875,0.934489206087616
1.5987141927083337,0.9674702759267472
1.6038004557291667,1.0
1.60888671875,0.9665286733841216
1.6139729817708337,0.8939179346274376
1.6190592447916667,1.0
1.6241455078125,0.9625114388921009
1.6292317708333337,0.9545166933576668
1.6343180338541667,0.866602670368774
1.639404296875,0.9670384724089305
1.6444905598958337,1.0
1.6495768229166667,0.9231679260264956
1.6546630859375,0.9076592254546183
1.6597493489583337,0.9818971353278925
1.6648356119791667,0.9004970199695416
1.669921875,1.0
1.6750081380208337,0.9625631354931224
1.6800944010416667,0.9343900376209611
1.6851806640625,0.9059582156291707
1.6902669270833337,0.961783722892218
1.6953531901041667,0.9878280748817805
1.700439453125,0.8400553396432205
1.7055257161458337,0.9840532461360747
1.7106119791666667,0.9229470972149191
1.7156982421875,0.876802916365141
1.7207845052083337,0.9081662501463339
1.7258707682291667,0.8793866542441063
1.73095703125,0.9669168677171822
1.7360432942708337,0.9032933652441697
1.7411295572916667,0.9033561546639488
1.7462158203125,0.9092282168390813
1.7513020833333337,0.7684809936368173
1.7563883463541667,0.7109456956136849
1.761474609375,0.5682307322192797
1.7665608723958337,0.4033536317491427
1.7716471354166667,0.3541019621717102
1.7767333984375,0.35666490466815803
1.7818196614583337,0.4831445566577733
1.7869059244791667,0.5695736758781672
1.7919921875,0.67397450943872
1.7970784505208337,0.6236330742249865
1.8021647135416667,0.5729120835045826
1.8072509765625,0.5899434516766783
1.8123372395833337,0.41920075454825056
1.8174235026041667,0.5604088916687263
1.822509765625,0.6475403645559027
1.8275960286458337,0.5963708116887628
1.8326822916666667,0.5568873940088759
1.8377685546875,0.6060044420364777
1.8428548177083337,0.514857987282472
1.8479410807291667,0.6264956629912801
1.85302734375,0.5507496583426671
1.8581136067708337,0.5744616024216982
1.8631998697916667,0.620870219280746
1.8682861328125,0.5749122193113695
1.8733723958333337,0.6102744824520777
1.8784586588541667,0.5718034580476625
1.883544921875,0.5637434916085808
1.8886311848958337,0.563708889056966
1.8937174479166667,0.5529212235833766
1.8988037109375,0.5702264790660183
1.9038899739583337,0.6701892019171105
1.9089762369791667,0.6188811870022801
1.9140625,0.7184066899672458
1.9191487630208337,0.7090385269691296
1.9242350260416667,0.7199154157373345
1.9293212890625,0.6353138234281276
1.9344075520833337,0.6349396463097774
1.9394938151041667,0.4988931194441642
1.944580078125,0.5531919033293686
1.9496663411458337,0.5768052343730311
1.9547526041666667,0.6132459781407392
1.9598388671875,0.7789420259480064
1.9649251302083337,0.8635614335194394
1.9700113932291667,0.8749653602828209
1.97509765625,0.8904672878839711
1.9801839192708337,0.9522377290818039
1.9852701822916667,0.9995469085200728
1.9903564453125,1.0
1.9954427083333337,1.0
2.000528971354167,1.0
2.005615234375,0.9372181301787381
2.0107014973958335,1.0
2.015787760416667,1.0
2.0208740234375,1.0
2.0259602864583335,1.0
2.031046549479167,0.9101504852046453
2.0361328125,0.9722125797520973
2.0412190755208335,0.9327998488746869
2.046305338541667,1.0
2.0513916015625,1.0
2.0564778645833335,0.9906475923502115
2.061564127604167,1.0
2.066650390625,1.0
2.0717366536458335,0.9397719815260029
2.076822916666667,1.0
2.0819091796875,0.9910511559844934
2.0869954427083335,0.9840085518595838
2.092081705729167,1.0
2.09716796875,1.0
2.1022542317708335,1.0
2.107340494791667,1.0
2.1124267578125,0.970611777958234
2.1175130208333335,1.0
2.122599283854167,1.0
2.127685546875,1.0
2.1327718098958335,1.0
2.137858072916667,0.9656810065983715
2.1429443359375,0.9413301409628945
2.1480305989583335,0.9271032587756147
2.153116861979167,1.0
2.158203125,0.9818830340101781
2.1632893880208335,0.9601452678880332
2.168375651041667,1.0
2.1734619140625,0.9538941978646711
2.1785481770833335,0.9429514510801952
2.183634440104167,1.0
2.188720703125,1.0
2.1938069661458335,0.8919502917522996
2.198893229166667,1.0
2.2039794921875,0.9177025271862775
2.2090657552083335,0.976814855923049
2.214152018229167,0.9083274708504475
2.21923828125,1.0
2.2243245442708335,1.0
2.229410807291667,0.9779261293131808
2.2344970703125,0.9654429934501398
2.2395833333333335,1.0
2.244669596354167,1.0
2.249755859375,0.9706727639756282
2.2548421223958335,0.9659783469219925
2.259928385416667,0.9852537534241427
2.2650146484375,0.943170648325262
2.2701009114583335,0.9549609279230431
2.275187174479167,0.9307551727747393
2.2802734375,0.9800922821306963
2.2853597005208335,1.0
2.290445963541667,1.0
2.2955322265625,1.0
2.3006184895833335,0.9942752760178011
2.305704752604167,0.9347042545769279
2.310791015625,0.9987170087107731
2.3158772786458335,0.9612459371775502
2.320963541666667,0.9755655747586109
2.3260498046875,0.9277299720166152
2.3311360677083335,1.0
2.336222330729167,0.9675771247805153
